Center of Mass (Angs):
	  -1.8327451084	  -3.4782795418	   2.9122210944
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032612229	  -0.0067156667	  -0.0566345160
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.7367045480	  -3.2659638470	   3.0056715634
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032612228	  -0.0067156666	  -0.0653060894
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.6508404283	  -3.0654017382	   3.0897940234
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032612227	  -0.0067156666	  -0.0739776627
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.5742342679	  -2.8769552244	   3.1651671695
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032612226	  -0.0067156665	  -0.0826492361
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.5036840080	  -2.6954471780	   3.2341046223
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032612225	  -0.0067156665	  -0.0913208095
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.4397912867	  -2.5198203172	   3.2911784998
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032612224	  -0.0067156664	  -0.0999923829
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.3781716096	  -2.3470912118	   3.3346922386
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032612223	  -0.0067156664	  -0.1086639562
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.3164103612	  -2.1790394247	   3.3646984463
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032612222	  -0.0067156663	  -0.1173355296
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.2556214309	  -2.0111708313	   3.3793614992
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032612221	  -0.0067156663	  -0.1260071030
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.1941530107	  -1.8463312104	   3.3765018064
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032612220	  -0.0067156662	  -0.1346786764
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.1320775183	  -1.6851430680	   3.3557817025
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032612219	  -0.0067156662	  -0.1433502497
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.0691598826	  -1.5273487797	   3.3197708808
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032612218	  -0.0067156661	  -0.1520218231
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.0027940287	  -1.3750691676	   3.2676968445
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032612217	  -0.0067156661	  -0.1606933965
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.9407626961	  -1.2314827278	   3.2017460206
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032612217	  -0.0067156660	  -0.1693649699
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.8786993493	  -1.0941028943	   3.1246912649
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032612216	  -0.0067156659	  -0.1780365432
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.8159160899	  -0.9663642989	   3.0359425344
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032612215	  -0.0067156659	  -0.1867081166
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.7584541544	  -0.8515398742	   2.9421254114
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032612215	  -0.0067156658	  -0.1953796900
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.7054601947	  -0.7472274810	   2.8412281888
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032612214	  -0.0067156658	  -0.2040512634
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.6559238448	  -0.6545268662	   2.7358243959
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032612213	  -0.0067156657	  -0.2127228367
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.6108387723	  -0.5741691689	   2.6274846318
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032612212	  -0.0067156657	  -0.2213944101
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.5708912961	  -0.5053518409	   2.5182728181
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032612211	  -0.0067156657	  -0.2300659834
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.5351644469	  -0.4490430274	   2.4092272453
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032612211	  -0.0067156656	  -0.2387375568
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.5025910139	  -0.4024022155	   2.3016241509
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032612210	  -0.0067156656	  -0.2474091302
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.4759350154	  -0.3699442329	   2.1999318223
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032612209	  -0.0067156655	  -0.2560807035
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.4524096003	  -0.3473633705	   2.1032991231
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032612208	  -0.0067156655	  -0.2647522769
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.4352100585	  -0.3370138560	   2.0123113028
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032612207	  -0.0067156655	  -0.2734238502
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.4200232576	  -0.3361470706	   1.9282213005
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032612207	  -0.0067156655	  -0.2820954236
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.4081974696	  -0.3473674867	   1.8488155673
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032612206	  -0.0067156654	  -0.2907669969
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.3990252148	  -0.3684796393	   1.7758888778
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032612205	  -0.0067156654	  -0.2994385703
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.3922751557	  -0.3987027159	   1.7059855625
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032612205	  -0.0067156653	  -0.3081101436
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.3912920163	  -0.4414705941	   1.6379550250
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032612204	  -0.0067156653	  -0.3167817170
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.3888491503	  -0.4884697570	   1.5708208349
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032612203	  -0.0067156653	  -0.3254532904
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.3903561375	  -0.5415396134	   1.5044070309
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032612203	  -0.0067156652	  -0.3341248637
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.3932833861	  -0.5972669814	   1.4391555163
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032612202	  -0.0067156652	  -0.3427964371
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.4009320228	  -0.6605627833	   1.3741028835
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032612201	  -0.0067156651	  -0.3514680104
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.4103820418	  -0.7234128370	   1.3122007434
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032612201	  -0.0067156651	  -0.3601395837
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.4220652300	  -0.7872497685	   1.2515202263
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032612200	  -0.0067156650	  -0.3688111571
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.4359613440	  -0.8509165150	   1.1934299519
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032612199	  -0.0067156650	  -0.3774827304
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.4507569378	  -0.9113748100	   1.1391529935
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032612198	  -0.0067156649	  -0.3861543038
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.4670945593	  -0.9725410265	   1.0861201749
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032612197	  -0.0067156649	  -0.3948258771
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.4822448946	  -1.0317692271	   1.0347900503
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032612197	  -0.0067156649	  -0.4034974505
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.4986358711	  -1.0914334335	   0.9863859334
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032612196	  -0.0067156648	  -0.4121690238
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.5153001110	  -1.1484471725	   0.9411781489
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032612195	  -0.0067156648	  -0.4208405972
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.5299943011	  -1.2041866504	   0.8979038621
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032612194	  -0.0067156647	  -0.4295121705
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.5445032017	  -1.2587799307	   0.8609415762
