11 -1.04 
11 -1.04 
11 -1.04 
11 -1.04 
11 -1.04 
11 -1.04 
11 -1.04 
11 -1.04 
11 -1.04 
11 -1.04 
11 -1.04 
11 -1.04 
11 -1.04 
11 -1.04 
11 -1.04 
11 -1.04 
11 -1.04 
11 -1.04 
11 -1.04 
11 -1.04 
11 -1.04 
11 -1.04 
11 -1.04 
11 -1.04 
11 -1.04 
11 -1.04 
11 -1.04 
11 -1.04 
11 -1.04 
11 -1.04 
11 -1.04 
11 -1.04 
11 -1.04 
11 -1.04 
11 -1.04 
11 -1.04 
11 -1.05 
11 -1.05 
11 -1.05 
11 -1.05 
11 -1.05 
11 -1.05 
11 -1.05 
11 -1.05 
11 -1.05 
11 -1.05 
11 -1.05 
11 -1.05 
11 -1.04 
11 -1.04 
11 -1.05 
11 -1.06 
11 -1.06 
11 -1.07 
11 -1.07 
11 -1.07 
11 -1.08 
11 -1.09 
11 -1.09 
11 -1.10 
11 -1.12 
11 -1.13 
11 -1.14 
11 -1.16 
11 -1.18 
11 -1.19 
11 -1.21 
11 -1.23 
11 -1.23 
11 -1.23 
11 -1.22 
11 -1.21 
11 -1.18 
11 -1.15 
11 -1.11 
11 -1.07 
11 -1.03 
11 -1.00 
11 -0.97 
11 -0.94 
11 -0.92 
11 -0.90 
11 -0.89 
11 -0.88 
11 -0.87 
11 -0.86 
11 -0.85 
11 -0.84 
11 -0.83 
11 -0.82 
11 -0.81 
11 -0.81 
11 -0.80 
11 -0.80 
11 -0.80 
11 -0.81 
11 -0.82 
11 -0.82 
11 -0.83 
11 -0.84 
11 -0.85 
11 -0.86 
11 -0.86 
11 -0.87 
5 -0.26 11 -0.87 
5 -0.28 11 -0.87 
5 -0.30 11 -0.88 
5 -0.32 11 -0.88 
5 -0.34 11 -0.91 
5 -0.36 11 -1.01 
1 -0.25 2 +0.33 5 -0.38 11 -1.21 
0 +0.28 1 -0.31 2 +0.42 4 +0.26 5 -0.38 11 -1.34 
0 +0.32 1 -0.33 2 +0.44 4 +0.28 5 -0.36 11 -1.40 
0 +0.33 1 -0.32 2 +0.43 4 +0.29 5 -0.33 11 -1.43 
0 +0.32 1 -0.30 2 +0.41 4 +0.30 5 -0.31 11 -1.44 
0 +0.30 1 -0.28 2 +0.38 4 +0.32 5 -0.29 11 -1.44 
0 +0.29 1 -0.26 2 +0.36 4 +0.33 5 -0.27 11 -1.45 
0 +0.28 1 -0.25 2 +0.34 4 +0.35 5 -0.25 11 -1.45 
0 +0.27 2 +0.31 4 +0.37 11 -1.46 
0 +0.26 2 +0.29 4 +0.41 11 -1.47 
0 +0.26 2 +0.26 4 +0.44 11 -1.48 
0 +0.27 4 +0.47 11 -1.49 
0 +0.28 4 +0.51 11 -1.51 
0 +0.28 4 +0.54 11 -1.52 
0 +0.29 4 +0.57 11 -1.53 
0 +0.29 4 +0.59 11 -1.54 
0 +0.30 4 +0.61 11 -1.55 
0 +0.29 4 +0.62 11 -1.56 
0 +0.29 4 +0.63 11 -1.57 
0 +0.29 4 +0.64 11 -1.58 
0 +0.29 1 -0.26 4 +0.65 11 -1.59 
0 +0.29 1 -0.27 4 +0.65 11 -1.61 
0 +0.29 1 -0.28 4 +0.65 11 -1.63 
0 +0.29 1 -0.28 4 +0.64 11 -1.64 
0 +0.29 1 -0.29 4 +0.64 11 -1.66 
0 +0.30 1 -0.31 4 +0.62 11 -1.67 
0 +0.30 1 -0.31 4 +0.61 11 -1.69 
0 +0.31 1 -0.32 4 +0.59 11 -1.70 
0 +0.31 1 -0.32 4 +0.58 11 -1.71 
0 +0.31 1 -0.32 4 +0.55 11 -1.72 
0 +0.32 1 -0.32 2 +0.26 4 +0.53 11 -1.72 
0 +0.32 1 -0.32 2 +0.28 4 +0.50 11 -1.72 
0 +0.32 1 -0.31 2 +0.29 4 +0.47 11 -1.72 
0 +0.33 1 -0.31 2 +0.31 4 +0.44 11 -1.73 
0 +0.33 1 -0.30 2 +0.33 4 +0.41 11 -1.73 
0 +0.33 1 -0.29 2 +0.34 4 +0.38 11 -1.73 
0 +0.33 1 -0.28 2 +0.36 4 +0.35 11 -1.74 
0 +0.33 1 -0.27 2 +0.37 4 +0.32 11 -1.75 
0 +0.33 1 -0.26 2 +0.39 4 +0.30 11 -1.76 
0 +0.32 2 +0.40 4 +0.27 11 -1.77 
0 +0.33 2 +0.42 4 +0.25 11 -1.79 
0 +0.33 2 +0.43 11 -1.80 
0 +0.33 2 +0.45 11 -1.82 
0 +0.33 2 +0.46 11 -1.84 
0 +0.34 2 +0.47 11 -1.86 
0 +0.35 2 +0.48 11 -1.88 
